date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD)
31/03/2018,57434.16854,70,103042564.1,0.227692,600398
1/04/2018,24928.04048,31,103828194.6,0.229428,418971
2/04/2018,216012.0848,51,107565825.3,0.237687,880205
3/04/2018,82232.79028,60,112180502.2,0.247884,942349
4/04/2018,49924.11321,132,123185219.5,0.272201,867025
5/04/2018,235264.7879,99,109176459.3,0.241246,982558
6/04/2018,39327.99118,45,108957423.7,0.240762,816020
7/04/2018,51055.16722,34,109476048.9,0.241908,930233
8/04/2018,144194.2022,77,119828185.6,0.264783,1359490
9/04/2018,54414.31625,63,124631576.4,0.275397,998543
10/04/2018,96752.69012,80,119037123.9,0.263035,1119270
11/04/2018,103201.4453,89,125414040,0.277126,1255130
12/04/2018,60850.26675,68,130207927.5,0.287719,1544360
13/04/2018,124045.7576,91,144585517.5,0.319489,1719750
14/04/2018,61489.74959,56,146488953.1,0.323695,1225550
15/04/2018,237233.9264,67,149206077.9,0.329699,1388220
16/04/2018,67858.10573,62,160909987.8,0.355561,1298290
17/04/2018,199281.7862,91,150751544,0.333114,933180
18/04/2018,167351.5864,85,154266971.4,0.340882,1392930
19/04/2018,226346.6015,101,163971052.9,0.362325,1414670
20/04/2018,47785.71798,66,167529472.2,0.370188,1922600
21/04/2018,113492.0193,55,175681751.7,0.388202,1681090
22/04/2018,97919.50819,77,165889421.9,0.366564,1290870
23/04/2018,146164.4053,81,167324918.7,0.369736,1364110
24/04/2018,176946.1983,120,170943075.2,0.377731,1496710
25/04/2018,34225.15575,60,184498830.3,0.407685,1664090
26/04/2018,186758.0395,64,161905603.7,0.357761,1613630
27/04/2018,176063.6531,61,173150626,0.382609,1518430
28/04/2018,83817.76266,66,163771477.1,0.361884,1061320
29/04/2018,106851.635,71,171811975.5,0.379651,861961
30/04/2018,114197.6925,62,171441788.3,0.378833,1995430
1/05/2018,148961.6853,76,172201171.2,0.380511,1563430
2/05/2018,248758.2046,73,174120898.7,0.384753,1977560
3/05/2018,176966.9442,87,167235313.4,0.369538,1552850
4/05/2018,84416.88657,43,177928674,0.393167,1235960
5/05/2018,176529.8876,64,173462887.2,0.383299,1528820
6/05/2018,68025.61033,42,169314792,0.374133,618605
7/05/2018,72011.08746,49,165788051,0.36634,904033
8/05/2018,27505.79073,55,157366050.3,0.34773,918647
9/05/2018,280995.5077,82,158930071.3,0.351186,814060
10/05/2018,290975.7463,61,157052883.7,0.347038,2046460
11/05/2018,53813.50769,27,166885490.4,0.368765,1111480
12/05/2018,490056.3724,65,155978524.5,0.344664,1764000
13/05/2018,120311.8558,55,164356174.7,0.363176,935982
14/05/2018,81777.22761,58,171659013.5,0.379313,1438210
15/05/2018,77380.49589,47,174077905.4,0.384658,864442
16/05/2018,375082.7179,49,170555237.2,0.376874,1603320
17/05/2018,530644.2371,50,150874185.6,0.333385,986146
18/05/2018,248952.9693,38,147368714.7,0.325639,1256370
19/05/2018,106339.6448,21,158291520.3,0.349775,1211540
20/05/2018,273575.7924,46,161198716.6,0.356199,1704050
21/05/2018,134527.4199,59,177533595.7,0.392294,1874100
22/05/2018,1372030.395,97,168534138.3,0.372408,4132560
23/05/2018,132643.8752,64,188647830.9,0.416853,3711280
24/05/2018,410042.4024,60,180021728.8,0.397792,4393130
25/05/2018,943253.6279,192,195168205.4,0.431261,5247350
26/05/2018,639134.9954,83,223735123.7,0.494385,3540290
27/05/2018,161459.5407,57,198231985.3,0.438031,3393650
28/05/2018,539403.2704,50,204298451.2,0.451436,2658870
29/05/2018,478883.717,63,183204077.2,0.404824,1918540
30/05/2018,62235.37299,25,191650515.7,0.423488,1424480
31/05/2018,253960.527,70,195479562,0.431949,1949630
1/06/2018,110854.421,48,207949643.3,0.459504,1438210
2/06/2018,167624.6098,39,206242615.8,0.455732,1773200
3/06/2018,155339.8545,46,213178434.2,0.471058,2173060
4/06/2018,359408.872,78,227695862.7,0.503137,2648540
5/06/2018,79174.7026,43,221564230.5,0.489588,2895410
6/06/2018,78484.59934,23,227045997.3,0.501701,3113110
7/06/2018,208752.2603,39,214239669.7,0.473403,2509730
8/06/2018,88000.53305,22,214711228.9,0.474445,2534830
9/06/2018,54726.49255,26,202651160.1,0.447796,2346800
10/06/2018,148926.9151,38,191935623.3,0.424118,3671110
11/06/2018,94606.87777,45,154285073,0.340922,2501330
12/06/2018,151672.9139,39,164588787.1,0.36369,2722790
13/06/2018,43344.41976,36,147152847.4,0.325162,2111780
14/06/2018,447446.9144,45,137022009,0.302776,2991460
15/06/2018,138887.2577,55,154724953.8,0.341894,1753570
16/06/2018,101396.3964,35,146210633,0.32308,2115230
17/06/2018,84270.21288,27,150333838,0.332191,2043630
18/06/2018,209137.9329,22,152144953.1,0.336193,2529720
19/06/2018,129210.8585,16,161634977.3,0.357163,2373120
20/06/2018,204757.3924,37,162154960.1,0.358312,2337970
21/06/2018,147599.0958,27,166829826.6,0.368642,2451890
22/06/2018,113568.977,18,167481048.7,0.370081,2859310
23/06/2018,46982.50977,22,144053768.1,0.318314,1980300
24/06/2018,46830.22738,35,144864742.8,0.320106,2643740
25/06/2018,16870.65115,17,137945216.2,0.304816,1604230
26/06/2018,52501.99188,13,143060416.4,0.316119,1786140
27/06/2018,603962.8507,24,133527399.3,0.295054,2524050
28/06/2018,108412.4646,15,140614369.8,0.310714,2412580
29/06/2018,351316.6644,20,137694954.2,0.304263,2192200
30/06/2018,55262.46374,22,144027972.7,0.318257,1749110
1/07/2018,92343.0805,20,150054160.9,0.331573,2126500
2/07/2018,116247.747,52,145853116.5,0.32229,2692000
3/07/2018,13741.39209,22,150613968.5,0.33281,2013080
4/07/2018,61086.82875,26,147192671.9,0.32525,2552560
5/07/2018,58913.19599,23,146881316.4,0.324562,2761710
6/07/2018,2263298.98,50,147332962.9,0.32556,2126030
7/07/2018,139956.379,32,155194704,0.342932,2327770
8/07/2018,3318.41692,13,160581434.8,0.354835,2450490
9/07/2018,30602.20428,25,162748709.1,0.359624,2312410
10/07/2018,217387.7314,15,160858849.7,0.355448,1759950
11/07/2018,32442.10223,26,148778415.6,0.328754,2225110
12/07/2018,9199.241709,19,154356124.3,0.341079,1893900
13/07/2018,21613.04,24,151877042.3,0.335601,1989220
14/07/2018,28549.8998,22,158771225.1,0.350835,2095720
15/07/2018,6087.248146,14,164672056.6,0.363874,2040320
16/07/2018,158192.5439,22,170068291.3,0.375798,3803000
17/07/2018,764632.9419,19,175052703.4,0.386812,2210790
18/07/2018,253136.0865,26,186265141.7,0.411588,2305450
19/07/2018,229134.7406,55,190509178.6,0.420966,2569440
20/07/2018,178131.0183,46,201087138.4,0.44434,2324970
21/07/2018,94736.80795,19,188383993,0.41627,2041310
22/07/2018,67144.80823,33,188522021.5,0.416575,1927870
23/07/2018,43855.86598,32,187837309,0.415062,2262640
24/07/2018,33089.01626,24,192670116.2,0.425741,2084860
25/07/2018,148235.4352,51,216833247.2,0.479134,2110880
26/07/2018,90233.6993,47,211054606,0.466365,2784200
27/07/2018,408403.1838,28,207689878.9,0.45893,2421130
28/07/2018,16385.62212,16,215312218.2,0.475773,2319090
29/07/2018,64640.21835,28,210113749.6,0.464286,2013230
30/07/2018,696699.4357,30,210887614.1,0.465996,1992770
31/07/2018,94394.64601,43,208313948.4,0.460309,2385930
1/08/2018,33098.19988,14,195174541.6,0.431275,2353160
2/08/2018,29060.37156,16,190682054.1,0.421348,2447870
3/08/2018,235438.6472,38,168989405.9,0.373414,1977510
4/08/2018,45702.72027,17,168164403.5,0.371591,2226820
5/08/2018,113885.014,34,161304161.6,0.356432,1799320
6/08/2018,56085.62848,29,164056585.1,0.362514,2953520
7/08/2018,1277357.399,62,160696383.5,0.355089,2937820
8/08/2018,152838.6085,23,151731320.3,0.335279,1793840
9/08/2018,380563.838,25,142023618.7,0.313828,1228310
10/08/2018,292119.6686,24,146885841.9,0.324572,1834740
11/08/2018,25207.08361,31,133246816.5,0.294434,1922140
12/08/2018,14564.12277,20,125552972.9,0.277433,1731000
13/08/2018,305653.3993,36,124507577.3,0.275123,1996190
14/08/2018,75883.04669,43,106882923.6,0.236178,2275280
15/08/2018,15353.14094,18,101418805.4,0.224104,1032980
16/08/2018,185017.3989,22,104840554.6,0.231665,1469840
17/08/2018,4507.21815,11,111791759.9,0.247025,1074960
18/08/2018,25271.60857,17,120443656.1,0.266143,1345710
19/08/2018,1134250.146,29,109866601.6,0.242771,1388190
20/08/2018,498705.3676,26,113611925.2,0.251047,1403500
21/08/2018,3055.27287,11,106893784.5,0.236202,1741770
22/08/2018,6770.715612,12,109299553.5,0.241518,1570430
23/08/2018,355597.3738,16,99638011.67,0.220169,1778550
24/08/2018,38024.87731,20,99836682.68,0.220608,1694420
25/08/2018,5950.50186,5,104762262.9,0.231492,1518760
26/08/2018,612053.9828,32,111022420.4,0.245325,1745980
27/08/2018,807833.1849,32,109810938.1,0.242648,1667160
28/08/2018,30943.80618,41,113795661.8,0.251453,1700110
29/08/2018,700049.0823,26,125795541.1,0.277969,1741090
30/08/2018,18378.72245,12,123569436.1,0.27305,1833010
31/08/2018,363927.128,24,118934847.2,0.262809,1565210
1/09/2018,187345.533,17,122096831,0.269796,1761610
2/09/2018,76657.71638,25,127557780.9,0.281863,1955570
3/09/2018,44310.61658,18,129875301.4,0.286984,1835030
4/09/2018,9101.941695,16,130703019.5,0.288813,1752930
5/09/2018,31828.0027,27,135472469.2,0.299352,1970440
6/09/2018,82500.55994,25,108984577.1,0.240822,1545190
7/09/2018,4282.433575,11,107518760,0.237583,1423980
8/09/2018,4518.586631,10,106079643.5,0.234403,1482780
9/09/2018,20288.34009,15,100358928,0.221762,1550420
10/09/2018,7913.18528,12,101951007.8,0.22528,1434360
11/09/2018,251622.544,16,101183025.5,0.223583,1187930
12/09/2018,962005.2063,31,100039426.1,0.221056,1701760
13/09/2018,147434.7332,18,101114690.5,0.223432,1558040
14/09/2018,1246251.246,27,112624908.4,0.248866,1711470
15/09/2018,8407.11696,11,110632772.5,0.244464,1490550
16/09/2018,31400.39794,5,109514063.6,0.241992,1362750
17/09/2018,51412.76668,36,108713498.1,0.240223,1891790
18/09/2018,241220.7611,34,105820782.7,0.233831,1771830
19/09/2018,35616.27518,19,108845190.8,0.240514,1297260
20/09/2018,423564.732,20,115136574.7,0.254416,1775310
21/09/2018,134775.5982,37,115065975.8,0.25426,1570950
22/09/2018,61681.58535,20,123486618.9,0.272867,1052720
23/09/2018,25100.12786,31,119511851.5,0.264084,1319800
24/09/2018,10597.7061,20,114559118,0.25314,1470550
25/09/2018,292463.6901,12,111785876.3,0.247012,1367630
26/09/2018,35022.31089,17,105416200.9,0.232937,802916
27/09/2018,6147.28876,7,108365937.8,0.239455,1074260
28/09/2018,23992.71941,17,112499098.8,0.248588,1410280
29/09/2018,58018.09753,31,110251271.1,0.243621,965213
30/09/2018,33545.18097,24,111008391.8,0.245294,742063
1/10/2018,1341926.201,96,111694007.7,0.246809,1341090
2/10/2018,67462.24369,19,106785172.4,0.235962,811116
3/10/2018,142028.5897,28,109131656.2,0.241147,754388
4/10/2018,122038.6289,26,101901679.5,0.225171,724857
5/10/2018,26257.24098,18,103947668.1,0.229692,795191
6/10/2018,80020.1435,32,104041799.8,0.2299,662060
7/10/2018,14524.42635,31,103963055.8,0.229726,912332
8/10/2018,51661.63106,30,104336863.7,0.230552,670125
9/10/2018,574744.4647,44,105132450.6,0.23231,910988
10/10/2018,206465.9579,28,99949368.33,0.220857,575936
11/10/2018,305560.7903,38,98609360.67,0.217896,974345
12/10/2018,9766.48464,18,89724851.53,0.198264,608289
13/10/2018,367195.5602,33,94423703.06,0.208647,1553490
14/10/2018,43718.32206,32,84407360.29,0.186514,756191
15/10/2018,202057.4765,20,80004478.54,0.176785,707141
16/10/2018,44171.40626,15,84190588.3,0.186035,820426
17/10/2018,83954.0789,41,90008601.41,0.198891,767724
18/10/2018,6332.770688,23,85132801.92,0.188117,751944
19/10/2018,6546.66284,15,86763348.54,0.19172,472045
20/10/2018,461820.7023,24,89168212.28,0.197034,679040
21/10/2018,7422.940686,10,91022318.71,0.201131,685423
22/10/2018,19909.20181,25,90101375.09,0.199096,713774
23/10/2018,292165.8217,29,93881092.66,0.207448,766917
24/10/2018,31704.36025,12,94929203.72,0.209764,808302
25/10/2018,5189.195772,17,94780766.93,0.209436,590351
26/10/2018,57822.9909,17,94018668.78,0.207752,823535
27/10/2018,59721.3287,16,98986336.64,0.218729,868148
28/10/2018,360244.7705,25,101049070.4,0.223287,1015440
29/10/2018,214815.7972,29,105942067.2,0.234099,893385
30/10/2018,272898.551,47,103195527,0.22803,863127
31/10/2018,296580.3633,23,102851134.2,0.227269,589946
1/11/2018,28864.99925,189,98019232.37,0.216592,632383
2/11/2018,49796.12321,28,96674699.21,0.213621,847255
3/11/2018,10335.97528,13,97830517.27,0.216175,708412
4/11/2018,105770.7496,14,97932794.08,0.216401,677686
5/11/2018,36394.93001,26,99647968.58,0.220191,704463
6/11/2018,47578.35606,44,101748861.6,0.22453,926467
7/11/2018,544968.6018,109,104583957.6,0.231098,947358
8/11/2018,7342.405245,17,110764465.8,0.244755,599539
9/11/2018,42399.4239,20,107103768.9,0.236666,637499
10/11/2018,176804.2298,17,110963588.5,0.245195,875211
11/11/2018,13986.69889,17,110260321.9,0.243641,756991
12/11/2018,67592.9995,31,112719944.6,0.249076,648408
13/11/2018,44308.50086,24,113780727.8,0.25142,802216
14/11/2018,788599.3539,25,115906365.7,0.256117,984920
15/11/2018,36581.32717,25,97390183.88,0.215202,489262
16/11/2018,907713.1899,11,97296505.46,0.214995,479853
17/11/2018,8639.0612,8,94185207.94,0.20812,425978
18/11/2018,9482.985204,11,93514072.66,0.206637,699954
19/11/2018,64837.439,25,101530586.1,0.224351,820849
20/11/2018,85074.99001,21,82408436.67,0.182097,521516
21/11/2018,98878.01955,19,83867465.56,0.185321,677502
22/11/2018,136404.6677,16,90947648.57,0.200966,424458
23/11/2018,38170.65402,12,82610274.85,0.182543,417715
24/11/2018,2959.514064,9,80995115.66,0.178974,499779
25/11/2018,732168.6268,27,76394015.1,0.168807,388811
26/11/2018,57307.38981,12,73625751.51,0.16269,307982
27/11/2018,388846.025,26,69965960.51,0.154603,404598
28/11/2018,94097.52629,10,69229657.55,0.152976,497199
29/11/2018,91741.69651,11,79127691.15,0.174848,369230
30/11/2018,14691.42067,13,79417103.54,0.175487,406859
1/12/2018,95680.57446,22,73259746.53,0.161881,264072
2/12/2018,21635.433,21,74162065.41,0.163875,610053
3/12/2018,95333.4309,14,71222311.44,0.157379,516539
4/12/2018,304774.4394,22,62316362.33,0.1377,404171
5/12/2018,74113.35796,11,65449600.06,0.144623,402641
6/12/2018,17357.63901,14,63658342.25,0.140665,472754
7/12/2018,203568.5146,15,62744565.68,0.138646,417523
8/12/2018,310473.6475,18,62323308.28,0.137715,235750
9/12/2018,54538.0969,22,63328433.18,0.139936,395731
10/12/2018,7918.031002,9,72031064.04,0.159166,329114
11/12/2018,3970.65216,10,67195182.77,0.14848,289308
12/12/2018,82.7742,6,62432892.6,0.137957,322756
13/12/2018,29050.82786,28,64574894.34,0.14269,265142
14/12/2018,77908.62214,17,59170958.1,0.130749,221321
15/12/2018,12793.26016,13,57703926.48,0.127508,228929
16/12/2018,39490.61923,13,57658627.37,0.127408,346809
17/12/2018,11195.02805,16,57279073.24,0.126569,314543
18/12/2018,246937.4604,315,62081654.38,0.137181,411225
19/12/2018,16059.76162,14,63231943.64,0.139723,332335
20/12/2018,122728.0319,13,64736220.5,0.143047,511077
21/12/2018,5846.220224,14,70862328.59,0.156584,431491
22/12/2018,1359.99864,9,63294025.57,0.13986,308374
23/12/2018,4081.600753,8,67807136.94,0.149833,479140
24/12/2018,23269.34769,19,69347024.48,0.153235,510585
25/12/2018,576728.4,11,73062987.43,0.161447,420033
26/12/2018,129391.7365,15,63620428.05,0.140581,413486
27/12/2018,17139.4,22,64262568.51,0.142,287826
28/12/2018,131271.3069,16,58689163.76,0.129685,419603
29/12/2018,118086.4749,90,62760724.98,0.138682,400257
30/12/2018,13762.54042,11,62032856.39,0.137073,205680
31/12/2018,16948.34921,14,61338235.27,0.135538,317447
1/01/2019,31089.84436,23,60451288.52,0.133579,250445
2/01/2019,14610.28811,24,63603191.67,0.140543,338246
3/01/2019,226043.3138,26,68753425.81,0.151924,286217
4/01/2019,251435.7927,17,65666141.32,0.145102,291018
5/01/2019,173297.2719,31,64397971.22,0.142299,168405
6/01/2019,27770.71562,14,62831915.43,0.138839,160026
7/01/2019,4755.642878,6,65657136.1,0.145082,176782
8/01/2019,461189.3686,20,64789000.83,0.143164,401145
9/01/2019,16374.38373,13,56944645.75,0.12583,282588
10/01/2019,6342.651467,15,60624209.4,0.133961,219228
11/01/2019,71911.4245,14,51781537.19,0.114421,217086
12/01/2019,2065.005426,4,52658273.45,0.116358,148519
13/01/2019,5507.282304,9,53091687.12,0.117316,174295
14/01/2019,48046.10849,13,49798485.98,0.110039,155591
15/01/2019,25532.36601,16,52583626.05,0.116193,271791
16/01/2019,100259.1056,13,50063433.03,0.110625,222009
17/01/2019,21685.09352,13,53143307.86,0.11743,183732
18/01/2019,51331.3512,11,54632075.55,0.12072,157815
19/01/2019,2039.518096,8,52996540.15,0.117106,177406
20/01/2019,2102.229372,7,55593230.09,0.122844,151107
21/01/2019,1183.406565,3,53051287.82,0.117227,136740
22/01/2019,8717.040656,16,53171647.84,0.117493,243668
23/01/2019,13127.32341,27,53512038.5,0.118245,354731
24/01/2019,67279.75571,18,55289939.55,0.122174,170500
25/01/2019,14829.1396,14,55157139.07,0.12188,178461
26/01/2019,4531.52764,16,54552879.86,0.120545,170002
27/01/2019,6017.58741,6,55161598.76,0.12189,209435
28/01/2019,87383.93745,20,54316283.55,0.120022,322969
29/01/2019,17850.1657,15,51118286.1,0.112955,269191
30/01/2019,42093.02078,13,50004117.2,0.110494,206113
31/01/2019,16898.03446,17,52026162.32,0.114962,328644
1/02/2019,285998.0291,22,48505238.48,0.107181,158401
2/02/2019,18662.66968,8,48378102.97,0.106901,209430
3/02/2019,25760.60186,7,49410100.69,0.109181,189531
4/02/2019,59785.45254,11,50246413.01,0.111029,190247
5/02/2019,69700.25139,10,50780966.82,0.11221,123001
6/02/2019,39636.61041,22,51713544.68,0.114271,175986
7/02/2019,167757.0127,11,50577083.43,0.11176,148563
8/02/2019,12322.21599,8,50020552.42,0.11053,301159
9/02/2019,4877.935701,7,55690487.99,0.123059,183731
10/02/2019,242769.2118,6,56005026.53,0.123754,166912
11/02/2019,197793.2359,22,55859950.26,0.123433,136165
12/02/2019,8434.11933,6,55168351.23,0.121905,267642
13/02/2019,15627.20491,3,54837451.75,0.121174,168865
14/02/2019,16433.81806,9,53161412.36,0.11747,245187
15/02/2019,21329.62566,6,52636504.19,0.11631,142979
16/02/2019,109909.2497,37,52337779.23,0.11565,174976
17/02/2019,1913.916813,6,52746205.07,0.116553,181909
18/02/2019,64235.69969,18,52835943.84,0.116751,224544
19/02/2019,77581.96513,17,56628719.81,0.125132,513954
20/02/2019,12232.73566,19,59371473.51,0.131192,239419
21/02/2019,1322.432718,2,59148827.4,0.130701,187085
22/02/2019,461.177408,4,57717695.32,0.127538,188557
23/02/2019,44673.86235,14,58427551.74,0.129107,254256
24/02/2019,1995.228624,6,60697895.85,0.134124,183432
25/02/2019,192.465,4,55301987.4,0.1222,153970
26/02/2019,13635.87558,17,56946632.97,0.125834,316737
27/02/2019,3750.15054,4,58061720.98,0.128298,289255
28/02/2019,94295.77188,10,57843172.07,0.127815,266699
1/03/2019,27609.13256,8,57718232.23,0.127539,211831
2/03/2019,488.502616,5,57541075.67,0.127148,145294
3/03/2019,193667.4017,9,58501580.27,0.12927,199218
4/03/2019,216521.4638,12,57594342.59,0.127266,243593
5/03/2019,21461.84672,8,55085306.8,0.121721,270186
6/03/2019,288865.05,12,56275114.66,0.12435,192629
7/03/2019,11670.91711,11,55198348.52,0.121971,315978
8/03/2019,160150.0214,11,54717043.45,0.120908,229640
9/03/2019,508.696768,1,53712406.74,0.118688,299172
10/03/2019,2401.980399,6,54332279.86,0.120057,237075
11/03/2019,3789.390888,12,53214704.01,0.117588,1901148
12/03/2019,19034.49799,10,53374532.71,0.117941,193032
13/03/2019,31539.00249,26,53745611.94,0.118761,304030
14/03/2019,71323.27382,9,54868569.08,0.121242,338064
15/03/2019,18415.24118,10,55061863.24,0.12167,213234
16/03/2019,25114.65784,12,55921590.96,0.123569,267963
17/03/2019,35503.96669,3,57314584.61,0.126647,225043
18/03/2019,90038.90359,18,57626384.64,0.127336,570053
19/03/2019,13982.62701,10,59425663.19,0.131312,241564
20/03/2019,5542.330034,8,59275662.51,0.130981,271400
21/03/2019,45125.07888,22,59671650.61,0.131856,339477
22/03/2019,231503.7818,21,58282553.34,0.128786,212764
23/03/2019,14851.19624,12,58128113.98,0.128445,278020
24/03/2019,4082.23621,8,58302458.2,0.12883,197698
25/03/2019,95578.8603,13,58124166.53,0.128436,333855
26/03/2019,5339.021873,9,56852711.56,0.125627,152490
27/03/2019,9472.853721,11,56873452.33,0.125673,334577
28/03/2019,88983.4244,25,58425306.65,0.129102,426771
29/03/2019,255449.2653,16,56157661.57,0.124091,199744
30/03/2019,2867.844951,8,56667113.12,0.125217,143125
31/03/2019,48595.7992,14,56679455.17,0.125244,202645
1/04/2019,360987.2236,34,57218278.84,0.126435,176305
2/04/2019,56852.10948,21,58061850.81,0.128299,437740
3/04/2019,218037.3423,22,65768584.85,0.145328,277894
4/04/2019,226247.0113,23,66478906.98,0.146898,548510
5/04/2019,61705.10952,14,65020219.63,0.143674,319465
6/04/2019,380425.5742,9,66900850.27,0.14783,378897
7/04/2019,266350.9441,18,64471693.96,0.142462,347050
8/04/2019,23169.85229,14,67091399.39,0.148251,330040
9/04/2019,5517.68903,10,67025621.53,0.148106,300238
10/04/2019,99882.15801,17,65639009.01,0.145042,421049
11/04/2019,76427.71227,11,66506257.02,0.146958,313170
12/04/2019,7676.530176,10,61605037.96,0.136128,248284
13/04/2019,5005.499868,13,61375705.1,0.135621,230458
14/04/2019,33269.8663,16,61106257.48,0.135026,335491
15/04/2019,61085.20954,20,62137788.44,0.137305,321746
16/04/2019,10727.88737,10,59625935.41,0.131755,378261
17/04/2019,127803.0957,21,63106821.8,0.139446,359207
18/04/2019,181860.8765,25,63171121.51,0.139589,373662
19/04/2019,7692.071816,14,64229718.88,0.141928,332825
20/04/2019,32379.01451,7,64453747.35,0.142423,335086
21/04/2019,43703.61708,6,64543204.76,0.14262,192882
22/04/2019,111274.1133,25,62281663.08,0.137623,562920
23/04/2019,114533.5097,35,59315304.2,0.131068,485166
24/04/2019,5702.294313,11,57358034.32,0.126743,400611
25/04/2019,171440.9874,25,57517064.61,0.127095,385441
26/04/2019,106977.7127,23,52299545.71,0.115566,431554
27/04/2019,24585.68156,15,56019419.55,0.123785,242199
28/04/2019,15943.91793,11,57781030.83,0.127678,539869
29/04/2019,222522.0824,24,62966630.47,0.139137,242840
30/04/2019,11902.49669,17,58373624.61,0.128988,345000
1/05/2019,335871.0436,12,59766804.06,0.132066,299417
2/05/2019,22497.97563,12,59569714.71,0.131631,381729
3/05/2019,35527.49063,16,58681973.3,0.129669,265934
4/05/2019,24725.39861,25,62017266.21,0.137039,495964
5/05/2019,2414.133874,14,60699049.49,0.134126,355756
6/05/2019,274718.9746,55,63107591.55,0.139448,341638
7/05/2019,170085.914,15,59811399.41,0.132165,397953
8/05/2019,70007.76676,35,61292808.05,0.135438,487360
9/05/2019,18411.276,17,62395671.39,0.137875,430215
10/05/2019,218262.7084,25,63458384.68,0.140223,374712
11/05/2019,61654.07038,44,64046666.64,0.141523,425081
12/05/2019,94991.3258,19,72876849.64,0.161035,457183
13/05/2019,5751.112056,19,71572975.92,0.158154,732589
14/05/2019,411243.2387,34,76031659.49,0.168006,415184
15/05/2019,174374.3175,42,75013477.48,0.165756,435168
16/05/2019,36988.87864,37,81279738.3,0.179603,417832
17/05/2019,465529.891,26,77713876.06,0.171723,346084
18/05/2019,106552.6442,19,72465222.87,0.160126,355575
19/05/2019,37468.27693,12,72454190.34,0.160101,396583
