date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2019-04-03,194370542.47250763,106612080.85868634,10711,1389631016.1725779,78.64,654020727.0,501354134.4222399,1812.5,1.10207072,14839,117512057573.848,7845,0.8531071664000001,3.4e-06,42711069,145
2019-04-04,105400584.75095572,66859402.71243585,9688,1457876648.9457831,82.5,360592951.99999994,503577814.44272053,1900.0,0.31312814,11526,120300637868.164,7983,0.153356775,3e-06,13580013,152
2019-04-05,45997416.059937716,34451676.20599319,11222,1464937088.3538904,82.9,174697160.00000003,508520629.8494826,1687.5,1.2857314100000001,8978,125176199546.356,9255,0.058946874,4.1e-06,62084106,135
2019-04-06,89057924.51005138,64513311.21663036,13712,1490105661.2827783,84.33,188899708.99999997,509205915.8070465,1700.0,0.44825846,9111,110280508092.965,11908,0.0183771936,3.24e-06,35176125,136
2019-04-07,52456141.09948574,30488024.874012053,19449,1495852177.8382132,84.65,176075347.0,509846066.67213297,1650.0,1.70430789,16414,105180740496.463,21218,0.011082378,2.61e-06,161883005,132
2019-04-08,136749623.97698277,73074146.96489272,51307,1529578094.8333335,86.34,171370508.0,510374847.42593765,1962.5,0.9019606800000001,14305,96689488030.2551,56389,0.00047141640000000003,2.9400000000000002e-06,79946501,157
2019-04-09,101725772.66520087,40294939.04034124,107060,1473486178.455944,83.16,134536135.0,510554793.5451418,1750.0,2.5048872,14998,110999145492.017,115614,0.0004540536,2.9400000000000002e-06,239818072,140
2019-04-10,31556460.054995827,20650087.14333345,87649,1393756717.3263395,78.66,123540292.0,510925203.8790302,1737.5,1.43375458,11315,110805617369.233,68066,0.0004294836,2.9400000000000002e-06,133571198,139
2019-04-11,113695514.97477318,66908869.48027257,50669,1418924903.7018814,80.07,199924705.00000003,509844783.260748,1912.5,0.58271937,9138,103218873532.292,43084,0.0004371822,2.9400000000000002e-06,42955870,153
2019-04-12,143852936.52434736,55226691.5625101,8140,1271933385.4533238,71.77,143465843.0,509866673.54742515,1712.5,0.51002587,7046,103802345070.439,4146,0.0007177,4.57e-06,32628899,137
2019-04-13,91378840.1284121,47146063.66518896,9040,1265845437.990852,71.42,96837329.0,512728967.7907525,1662.5,0.53900371,10822,104194730959.177,7094,0.0021426,4.57e-06,23708056,133
2019-04-14,56574184.905480735,29011865.217914447,10674,1240095941.9856439,69.96,83823672.0,513517370.9630019,1937.5,0.29842383,7418,96453495986.5945,8476,0.006996,4.44e-06,17830625,155
2019-04-15,167286101.5623607,102405150.42122035,59003,1259599455.0413222,71.05,237454559.0,506043467.8792488,1825.0,1.38622313,16499,104750691552.541,223883,0.00043269449999999997,2.37e-06,34815185,146
2019-04-16,300173003.62730145,159527321.9618639,330543,1051319431.1014442,59.3,191336609.0,500904486.214324,1662.5,1.5607400200000001,33053,105741867810.504,149531,0.000323778,2.9400000000000002e-06,112023659,133
2019-04-17,143069522.60496467,79721943.23448169,17377,1016762817.620889,57.34,119936671.0,500433107.3606899,1862.5,0.93497704,13061,101113340699.593,507679,0.0481656,5.77e-06,75705299,149
2019-04-18,159681761.50108778,99142546.5107079,1121172,981242979.213313,55.33,175668105.0,503116683.5684089,1700.0,15.07317446,27186,95319898556.7847,713079,0.0003021018,2.9400000000000002e-06,445911069,136
2019-04-19,102838353.61970982,62237511.34682585,117974,1055196753.922559,59.5,118232833.0,507364719.41457003,1875.0,1.18899579,14418,95465688565.2383,10283,0.00032487,2.9400000000000002e-06,105063583,150
2019-04-20,98289815.8291236,66726182.12073126,8918,1053642347.3259575,59.4,97374625.0,507629602.8551228,1712.5,0.40752193000000003,11133,90988284826.4121,7416,0.0,4.95e-06,32295517,137
2019-04-21,156655326.11366025,59070538.73600331,17078,1042448782.232209,58.77,123194177.0,506964159.6872493,1837.5,0.43935604,15197,93719259627.2564,838817,0.0493668,3.66e-05,37564175,147
2019-04-22,231003040.13718235,85931151.42838398,23235,1004316988.6502335,56.61,106421505.0,506879881.1681467,1662.5,0.79725216,9299,87211985882.6765,974744,0.0475524,5.72e-06,64091681,133
2019-04-23,230341865.33132276,74045500.59693041,12048,1025897325.3758212,57.82,94085913.0,505555569.5300138,2025.0,0.45152179000000003,10316,92710534369.8638,63189,0.0005782000000000001,4.95e-06,32230071,162
2019-04-24,227654080.95232025,103332646.02363248,23059,999485559.5696858,56.33,122432498.0,504793493.5496682,1312.5,0.5802978,16765,90114512194.9964,8681,0.0,1.94e-06,22938832,105
2019-04-25,131436727.21571691,57671118.48638652,14102,961634149.3966926,54.19,119815217.0,503459048.09009665,1887.5,0.26780614,9324,68498654012.1841,7120,0.0,3.58e-06,17810056,151
2019-04-26,116421939.80835783,84761257.54348455,9205,914135331.6809062,51.51,147698251.0,503727482.59539026,1712.5,0.27417596,6409,69470385520.319,4527,0.0,4.96e-06,9659075,137
2019-04-27,71227424.28207795,45438332.3112707,10676,956131718.8249542,53.87,92755636.0,503718037.42387795,1975.0,0.27188954,7676,69285591708.5767,6896,0.0,4.95e-06,12850386,158
2019-04-28,105622007.34632133,54125796.59862729,9336,967450810.0221076,54.5,97437821.0,503365263.16425407,1675.0,0.23987832,5309,76775021786.797,2712,0.0,4.96e-06,15658801,134
2019-04-29,97244102.76938716,58539769.70819189,11729,963732751.2151659,54.28,104679316.0,504375756.5083358,1800.0,2.60982791,13063,77794593520.1452,9768,0.0,4.95e-06,20572265,144
2019-04-30,81802796.65944605,38989592.255688235,10235,937172397.680753,52.78,113908288.0,503836203.42572534,1987.5,0.41519986000000003,15092,76015453343.9283,4317,0.0,4.96e-06,15949441,159
2019-05-01,73122173.39006546,41718573.39211424,10028,962455202.9665608,54.2,106057394.0,503284869.92845273,1837.5,0.24252637000000002,7368,89949310685.7077,11756,0.0,4.96e-06,11521095,147
2019-05-02,81442690.6952123,63382147.38817068,10848,950031741.9552127,53.5,95570062.0,502534443.52835333,1600.0,0.34733778,7311,87792775208.6326,10851,0.0,4.96e-06,20021770,128
2019-05-03,77441165.17852351,40108883.43449035,10879,943763756.7363368,53.14,123618537.00000001,502677074.93348557,1937.5,0.28960427,10143,82547855083.3141,13594,0.0,4.96e-06,13999230,155
2019-05-04,107753832.96736723,55583780.33510477,12555,961927616.5499346,54.17,122251185.99999999,502779556.63062364,1750.0,2.4577501600000002,8965,84789034231.7042,8062,0.0,4.97e-06,239252242,140
2019-05-05,89535674.6824547,42274914.240618266,12060,951896772.2562431,53.59,89974873.0,502714772.5937192,1800.0,1.6371248600000001,8783,88657362196.2948,6714,0.0,4.96e-06,138504365,144
2019-05-06,84794642.69658807,42661922.073146634,19575,952975781.4753975,53.64,98035276.0,502691756.3660153,1762.5,1.7286667900000001,7126,86313211283.7162,43550,0.0026820000000000004,3.6900000000000002e-06,160714819,141
2019-05-07,71906495.8348382,32484682.313282494,14516,938176122.0,52.8,97303577.0,499353166.38191754,1700.0,0.24143397,6340,84037127644.8593,2663,0.0,4.8200000000000004e-06,16089282,136
2019-05-08,38102312.74910515,36095177.383991145,10084,936635479.5195464,52.71,133689049.99999999,500488717.6590211,2000.0,0.25169514,5344,79163549966.9998,2619,0.0,4.96e-06,9633286,160
2019-05-09,48637093.80994291,46292728.87728077,10985,1049604310.8184701,59.06,124125121.00000001,501785437.81463087,1650.0,0.29555692,7267,85505804053.2684,28250,0.0,4.96e-06,12403237,132
2019-05-10,42575638.42300647,41088272.04385674,17327,1008004999.939174,56.71,108481767.0,504641267.04395145,2312.5,0.37391366,8174,124574738183.658,5397,0.0,4.92e-06,22107759,185
2019-05-11,48002511.82512695,47652744.27242784,14028,1028089257.9904873,57.84,201908379.0,511351770.9683726,1650.0,0.25329306,6642,159065061315.53,44180,0.0,4.96e-06,10478304,132
2019-05-12,26868782.339529756,24805728.657162316,32950,1083923667.5878787,60.97,194447328.0,511330987.39145523,1412.5,0.42558681,8170,125860404211.335,23443,0.00036582,2.62e-06,15252908,113
2019-05-13,18302904.25119907,17532239.01361721,23481,1026758991.7383394,57.75,179303818.0,512080589.04461855,1900.0,0.6935352300000001,8188,95567444189.2979,6663,0.0,4.93e-06,51704922,152
2019-05-14,29548586.0324913,27357233.88981412,20781,1074858344.6986554,60.45,213959690.0,513607531.9209422,1475.0,0.42378285,7925,105048405431.816,4282,0.0,4.95e-06,11289851,118
2019-05-15,80518536.07373834,22905460.366356365,18570,1073297682.1979654,60.36,237979817.0,517283364.48373455,1612.5,0.30590839000000003,7958,75351881548.5819,4022,0.0,4.96e-06,10276353,129
2019-05-16,247674402.08822742,52433622.06123915,19401,1289571662.6265247,72.52,278082971.0,517668852.3572441,1875.0,0.32131087,8928,70163143891.0516,4084,0.0,4.96e-06,13128601,150
2019-05-17,119591917.8373567,63558457.65194743,19501,1150755449.593833,64.7,204200358.0,517370516.32596654,1600.0,0.35766185,12015,70834457321.0725,2883,0.0,4.96e-06,15540171,128
2019-05-18,69966137.5536981,28068596.40040253,19695,1068760663.336579,60.09,109057663.0,517413624.56916565,1875.0,0.25377004000000003,5956,66234785441.9656,2239,0.0,4.96e-06,14300179,150
2019-05-19,87650015.69950879,34569491.24550644,21171,1059291350.8279964,59.55,180383225.0,518642784.26438135,1775.0,0.33982821,6880,64460901159.8134,3022,0.0,4.96e-06,23876524,142
